Autonomous_System_Number,Information_Text,Regional_Internet_Registries,Address_IP,Autonomous_System_Number_date,Autonomous_System_Number_CIDR,Country_Code_Text
23650,CHINANET-JS-AS-AP,apnic,180.96.19.150,2009-07-23,180.96.16.0/20,CN
23650,CHINANET-JS-AS-AP,apnic,180.96.63.116,2009-07-23,180.96.32.0/19,CN
23650,CHINANET-JS-AS-AP,apnic,180.97.192.241,2009-07-23,180.97.192.0/22,CN
23650,CHINANET-JS-AS-AP,apnic,180.97.224.211,2009-07-23,180.97.224.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,180.97.68.244,2009-07-23,180.97.64.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,180.97.82.137,2009-07-23,180.97.80.0/22,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.160.222,2003-06-26,221.229.160.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.160.223,2003-06-26,221.229.160.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.160.230,2003-06-26,221.229.160.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.160.237,2003-06-26,221.229.160.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.160.239,2003-06-26,221.229.160.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.160.241,2003-06-26,221.229.160.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.160.246,2003-06-26,221.229.160.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.162.134,2003-06-26,221.229.162.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.166.16,2003-06-26,221.229.166.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.166.205,2003-06-26,221.229.166.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.166.227,2003-06-26,221.229.166.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.166.240,2003-06-26,221.229.166.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.166.244,2003-06-26,221.229.166.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.166.245,2003-06-26,221.229.166.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.166.248,2003-06-26,221.229.166.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.166.249,2003-06-26,221.229.166.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.166.254,2003-06-26,221.229.166.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.166.27,2003-06-26,221.229.166.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.166.28,2003-06-26,221.229.166.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.166.29,2003-06-26,221.229.166.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.166.3,2003-06-26,221.229.166.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.166.30,2003-06-26,221.229.166.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.166.4,2003-06-26,221.229.166.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.166.66,2003-06-26,221.229.166.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.166.81,2003-06-26,221.229.166.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,221.229.166.98,2003-06-26,221.229.166.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.10.108,2004-02-23,222.186.10.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.129.101,2004-02-23,222.186.129.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.129.57,2004-02-23,222.186.129.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.129.73,2004-02-23,222.186.129.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.130.222,2004-02-23,222.186.130.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.130.74,2004-02-23,222.186.130.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.32,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.36,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.7,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.79,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.81,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.82,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.85,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.86,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.87,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.88,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.89,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.9,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.90,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.91,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.92,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.93,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.94,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.95,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.96,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.97,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.98,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.134.99,2004-02-23,222.186.134.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.15.12,2004-02-23,222.186.15.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.15.125,2004-02-23,222.186.15.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.15.133,2004-02-23,222.186.15.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.15.202,2004-02-23,222.186.15.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.15.216,2004-02-23,222.186.15.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.15.222,2004-02-23,222.186.15.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.15.233,2004-02-23,222.186.15.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.15.239,2004-02-23,222.186.15.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.15.29,2004-02-23,222.186.15.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.15.35,2004-02-23,222.186.15.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.15.58,2004-02-23,222.186.15.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.15.64,2004-02-23,222.186.15.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.15.95,2004-02-23,222.186.15.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.160.48,2004-02-23,222.186.160.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.160.49,2004-02-23,222.186.160.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.160.50,2004-02-23,222.186.160.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.160.51,2004-02-23,222.186.160.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.160.52,2004-02-23,222.186.160.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.189.52,2004-02-23,222.186.189.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.190.157,2004-02-23,222.186.190.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.190.190,2004-02-23,222.186.190.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.190.73,2004-02-23,222.186.190.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.10,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.103,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.112,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.115,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.118,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.133,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.134,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.135,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.136,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.170,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.2,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.203,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.207,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.209,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.215,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.217,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.219,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.220,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.221,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.222,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.223,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.226,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.228,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.229,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.230,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.231,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.235,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.237,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.238,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.240,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.243,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.244,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.245,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.250,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.42,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.44,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.60,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.77,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.21.8,2004-02-23,222.186.21.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.24.190,2004-02-23,222.186.24.0/22,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.24.247,2004-02-23,222.186.24.0/22,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.25.199,2004-02-23,222.186.24.0/22,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.25.244,2004-02-23,222.186.24.0/22,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.26.123,2004-02-23,222.186.24.0/22,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.26.132,2004-02-23,222.186.24.0/22,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.26.169,2004-02-23,222.186.24.0/22,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.30.109,2004-02-23,222.186.30.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.30.130,2004-02-23,222.186.30.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.30.147,2004-02-23,222.186.30.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.30.165,2004-02-23,222.186.30.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.30.168,2004-02-23,222.186.30.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.30.208,2004-02-23,222.186.30.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.30.214,2004-02-23,222.186.30.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.30.249,2004-02-23,222.186.30.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.30.68,2004-02-23,222.186.30.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.31.137,2004-02-23,222.186.31.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.31.146,2004-02-23,222.186.31.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.31.149,2004-02-23,222.186.31.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.31.178,2004-02-23,222.186.31.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.31.185,2004-02-23,222.186.31.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.31.201,2004-02-23,222.186.31.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.31.239,2004-02-23,222.186.31.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.31.54,2004-02-23,222.186.31.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.34.108,2004-02-23,222.186.34.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.34.155,2004-02-23,222.186.34.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.34.160,2004-02-23,222.186.34.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.34.161,2004-02-23,222.186.34.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.34.200,2004-02-23,222.186.34.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.34.206,2004-02-23,222.186.34.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.34.240,2004-02-23,222.186.34.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.34.243,2004-02-23,222.186.34.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.34.244,2004-02-23,222.186.34.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.34.245,2004-02-23,222.186.34.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.34.36,2004-02-23,222.186.34.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.34.66,2004-02-23,222.186.34.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.34.69,2004-02-23,222.186.34.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.34.77,2004-02-23,222.186.34.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.34.88,2004-02-23,222.186.34.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.42.11,2004-02-23,222.186.42.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.42.129,2004-02-23,222.186.42.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.42.167,2004-02-23,222.186.42.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.42.171,2004-02-23,222.186.42.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.42.177,2004-02-23,222.186.42.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.42.180,2004-02-23,222.186.42.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.42.247,2004-02-23,222.186.42.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.42.63,2004-02-23,222.186.42.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.42.65,2004-02-23,222.186.42.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.42.71,2004-02-23,222.186.42.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.50.130,2004-02-23,222.186.50.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.50.164,2004-02-23,222.186.50.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.50.213,2004-02-23,222.186.50.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.50.214,2004-02-23,222.186.50.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.50.80,2004-02-23,222.186.50.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.51.105,2004-02-23,222.186.50.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.51.150,2004-02-23,222.186.50.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.51.212,2004-02-23,222.186.50.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.51.228,2004-02-23,222.186.50.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.52.10,2004-02-23,222.186.52.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.52.137,2004-02-23,222.186.52.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.52.47,2004-02-23,222.186.52.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.52.73,2004-02-23,222.186.52.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.52.95,2004-02-23,222.186.52.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.55.172,2004-02-23,222.186.54.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.55.212,2004-02-23,222.186.54.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.55.215,2004-02-23,222.186.54.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.55.230,2004-02-23,222.186.54.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.55.246,2004-02-23,222.186.54.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.56.101,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.56.107,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.56.138,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.56.143,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.56.18,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.56.2,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.56.40,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.56.41,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.56.43,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.56.44,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.56.48,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.56.9,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.57.104,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.57.11,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.57.122,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.57.197,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.58.10,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.58.113,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.58.131,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.58.141,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.58.149,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.58.16,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.58.175,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.58.181,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.58.184,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.58.185,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.58.205,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.58.206,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.58.207,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.58.225,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.58.31,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.58.49,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.58.60,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.58.70,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.58.81,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.186.59.100,2004-02-23,222.186.56.0/21,CN
23650,CHINANET-JS-AS-AP,apnic,222.189.238.245,2004-02-23,222.189.238.0/23,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.199.195,2005-06-24,58.218.199.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.199.214,2005-06-24,58.218.199.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.199.49,2005-06-24,58.218.199.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.201.17,2005-06-24,58.218.201.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.201.19,2005-06-24,58.218.201.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.201.22,2005-06-24,58.218.201.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.204.170,2005-06-24,58.218.204.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.204.172,2005-06-24,58.218.204.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.204.213,2005-06-24,58.218.204.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.204.225,2005-06-24,58.218.204.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.204.226,2005-06-24,58.218.204.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.204.227,2005-06-24,58.218.204.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.204.239,2005-06-24,58.218.204.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.204.241,2005-06-24,58.218.204.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.204.245,2005-06-24,58.218.204.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.204.248,2005-06-24,58.218.204.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.204.36,2005-06-24,58.218.204.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.204.37,2005-06-24,58.218.204.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.204.46,2005-06-24,58.218.204.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.204.52,2005-06-24,58.218.204.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.204.53,2005-06-24,58.218.204.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.204.72,2005-06-24,58.218.204.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.204.81,2005-06-24,58.218.204.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.205.106,2005-06-24,58.218.205.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.205.66,2005-06-24,58.218.205.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.205.67,2005-06-24,58.218.205.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.205.68,2005-06-24,58.218.205.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.205.69,2005-06-24,58.218.205.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.205.70,2005-06-24,58.218.205.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.205.71,2005-06-24,58.218.205.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.205.72,2005-06-24,58.218.205.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.205.77,2005-06-24,58.218.205.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.205.78,2005-06-24,58.218.205.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.205.80,2005-06-24,58.218.205.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.205.83,2005-06-24,58.218.205.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.205.84,2005-06-24,58.218.205.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.207.190,2005-06-24,58.218.207.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.211.155,2005-06-24,58.218.211.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.211.180,2005-06-24,58.218.211.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.211.190,2005-06-24,58.218.211.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.211.214,2005-06-24,58.218.211.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.213.211,2005-06-24,58.218.213.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.213.212,2005-06-24,58.218.213.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.213.230,2005-06-24,58.218.213.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.213.234,2005-06-24,58.218.213.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.213.238,2005-06-24,58.218.213.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.213.245,2005-06-24,58.218.213.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.213.249,2005-06-24,58.218.213.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.218.213.254,2005-06-24,58.218.213.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.220.3.207,2005-06-24,58.220.3.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.221.246.78,2005-06-24,58.221.246.0/24,CN
23650,CHINANET-JS-AS-AP,apnic,58.221.42.157,2005-06-24,58.221.42.0/24,CN
